Data,Timestamp,entrada
267.41,3432.9,10
267.03,3432.95,10
266.66,3433.0,10
266.94,3433.06,10
266.75,3433.11,10
266.94,3433.16,10
266.75,3433.22,10
267.31,3433.27,10
266.75,3433.32,10
267.5,3433.38,10
266.75,3433.43,10
267.12,3433.48,10
263.01,3433.54,10
271.96,3433.59,10
268.93,3433.65,10
266.47,3433.7,10
267.31,3433.75,10
267.03,3433.8,10
266.66,3433.86,10
266.47,3433.92,10
266.94,3433.97,10
267.31,3434.02,10
266.94,3434.07,10
266.75,3434.13,10
266.94,3434.18,10
267.5,3434.24,10
267.5,3434.29,10
266.84,3434.35,10
266.75,3434.4,10
266.47,3434.45,10
267.31,3434.5,10
266.66,3434.56,10
266.94,3434.62,10
266.66,3434.67,10
266.94,3434.72,10
266.84,3434.77,10
267.31,3434.83,10
267.12,3434.88,10
266.94,3434.93,10
266.56,3434.99,10
267.31,3435.04,10
266.94,3435.1,10
267.88,3435.15,10
269.02,3435.2,10
266.56,3435.25,10
266.75,3435.3,10
266.94,3435.36,10
267.59,3435.41,10
267.03,3435.46,10
267.03,3435.52,10
266.94,3435.57,10
266.75,3435.62,10
267.03,3435.67,10
266.75,3435.72,10
267.41,3435.78,10
267.12,3435.83,10
266.94,3435.88,10
267.31,3435.94,10
267.03,3435.99,10
266.94,3436.05,10
267.41,3436.1,10
267.31,3436.15,10
266.75,3436.2,10
267.12,3436.26,10
266.56,3436.31,10
266.94,3436.36,10
266.66,3436.43,10
267.5,3436.48,10
266.47,3436.53,10
266.47,3436.58,10
266.56,3436.64,10
267.31,3436.69,10
266.94,3436.74,10
267.03,3436.8,10
267.5,3436.85,10
266.47,3436.9,10
267.03,3436.95,10
267.22,3437.0,10
268.83,3437.06,10
269.99,3437.11,10
266.56,3437.17,10
266.94,3437.22,10
267.31,3437.27,10
267.41,3437.33,10
267.03,3437.38,10
267.03,3437.43,10
266.66,3437.48,10
267.03,3437.54,10
267.12,3437.6,10
267.31,3437.65,10
267.03,3437.7,10
267.41,3437.75,10
267.03,3437.8,10
267.03,3437.86,10
267.31,3437.91,10
267.41,3437.97,10
267.12,3438.02,10
